Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method,Weather_Condition
TXN-1247,2026-02-03,13:14,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1261,2026-02-03,13:19,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-1239,2026-02-03,13:24,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1260,2026-02-03,13:32,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-1240,2026-02-03,13:58,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1294,2026-02-03,14:13,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1211,2026-02-03,14:16,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1236,2026-02-03,14:29,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1234,2026-02-03,14:35,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1209,2026-02-03,14:45,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1296,2026-02-03,14:45,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1243,2026-02-03,14:50,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-1262,2026-02-03,14:54,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1310,2026-02-03,15:02,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-1288,2026-02-03,15:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1238,2026-02-03,15:33,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-1246,2026-02-03,15:41,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-1263,2026-02-03,15:47,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-1267,2026-02-03,15:50,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1237,2026-02-03,15:54,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1253,2026-02-03,16:15,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1307,2026-02-03,16:26,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1222,2026-02-03,16:47,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1219,2026-02-03,16:49,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1271,2026-02-03,16:49,Puncak Alam,Milk-based,Latte,2,11.0,22.0,Cash,Sunny
TXN-1287,2026-02-03,17:08,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1227,2026-02-03,17:16,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-1206,2026-02-03,17:17,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1223,2026-02-03,17:34,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1291,2026-02-03,17:37,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1230,2026-02-03,17:48,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-1231,2026-02-03,17:49,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1276,2026-02-03,17:51,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1304,2026-02-03,17:57,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1232,2026-02-03,18:05,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1268,2026-02-03,18:07,Putrajaya,Milk-based,Latte,4,11.0,44.0,Cash,Sunny
TXN-1255,2026-02-03,18:15,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1221,2026-02-03,18:20,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1290,2026-02-03,18:33,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1275,2026-02-03,18:36,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-1300,2026-02-03,18:41,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1266,2026-02-03,18:48,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1289,2026-02-03,19:01,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1254,2026-02-03,19:09,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-1297,2026-02-03,19:10,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-1259,2026-02-03,19:19,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1295,2026-02-03,19:21,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1226,2026-02-03,19:23,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1214,2026-02-03,19:28,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1208,2026-02-03,19:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1311,2026-02-03,19:43,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,4,14.0,56.0,QR,Sunny
TXN-1269,2026-02-03,19:49,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1281,2026-02-03,19:50,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1285,2026-02-03,20:00,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1224,2026-02-03,20:05,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1207,2026-02-03,20:15,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1273,2026-02-03,20:15,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1284,2026-02-03,20:17,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-1215,2026-02-03,20:18,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1277,2026-02-03,20:18,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-1299,2026-02-03,20:21,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-1265,2026-02-03,20:31,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1302,2026-02-03,20:33,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1272,2026-02-03,20:55,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1298,2026-02-03,21:02,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1306,2026-02-03,21:09,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1241,2026-02-03,21:11,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1217,2026-02-03,21:21,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1212,2026-02-03,21:30,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1251,2026-02-03,21:48,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-1400,2026-02-04,08:07,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Raining
TXN-1436,2026-02-04,08:10,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-1382,2026-02-04,08:11,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash,Sunny
TXN-1439,2026-02-04,08:20,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-1440,2026-02-04,08:30,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-1432,2026-02-04,08:57,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-1346,2026-02-04,08:58,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1410,2026-02-04,08:59,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Raining
TXN-1399,2026-02-04,09:19,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Raining
TXN-1385,2026-02-04,09:25,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-1330,2026-02-04,09:29,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1418,2026-02-04,09:29,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-1406,2026-02-04,09:30,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-1360,2026-02-04,10:06,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,Cash,Sunny
TXN-1383,2026-02-04,10:06,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-1364,2026-02-04,10:12,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1314,2026-02-04,10:21,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1373,2026-02-04,10:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-1430,2026-02-04,10:29,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-1386,2026-02-04,10:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1428,2026-02-04,10:35,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,Cash,Raining
TXN-1370,2026-02-04,10:44,Putrajaya,Milk-based,Latte,3,11.0,33.0,Cash,Sunny
TXN-1334,2026-02-04,10:47,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-1427,2026-02-04,10:53,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-1317,2026-02-04,10:58,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1416,2026-02-04,11:02,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-1435,2026-02-04,11:05,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-1424,2026-02-04,11:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-1374,2026-02-04,11:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1438,2026-02-04,11:32,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-1361,2026-02-04,12:07,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-1340,2026-02-04,12:17,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-1412,2026-02-04,12:17,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-1419,2026-02-04,12:23,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-1353,2026-02-04,12:25,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1420,2026-02-04,12:26,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Raining
TXN-1362,2026-02-04,12:31,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-1328,2026-02-04,12:33,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-1405,2026-02-04,12:34,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-1409,2026-02-04,13:08,Puncak Alam,Espresso-based,Espresso,4,7.0,28.0,QR,Raining
TXN-1371,2026-02-04,13:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1421,2026-02-04,13:14,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-1434,2026-02-04,13:19,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-1426,2026-02-04,13:25,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-1316,2026-02-04,13:43,Putrajaya,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-1377,2026-02-04,13:46,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1422,2026-02-04,13:51,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-1313,2026-02-04,13:58,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-1413,2026-02-04,14:09,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-1325,2026-02-04,14:21,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-1345,2026-02-04,14:27,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1323,2026-02-04,14:28,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-1344,2026-02-04,14:37,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1396,2026-02-04,14:40,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-1342,2026-02-04,14:50,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1329,2026-02-04,14:57,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1315,2026-02-04,15:04,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1378,2026-02-04,15:16,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1402,2026-02-04,15:17,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-1379,2026-02-04,15:19,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1359,2026-02-04,15:28,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1354,2026-02-04,15:30,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1332,2026-02-04,15:35,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-1319,2026-02-04,15:40,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1343,2026-02-04,15:47,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-1388,2026-02-04,15:57,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-1391,2026-02-04,16:05,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1372,2026-02-04,16:09,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-1367,2026-02-04,16:13,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1387,2026-02-04,16:13,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1423,2026-02-04,16:14,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-1327,2026-02-04,16:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1376,2026-02-04,16:20,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1431,2026-02-04,16:25,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-1394,2026-02-04,16:29,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-1324,2026-02-04,16:30,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-1336,2026-02-04,16:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1380,2026-02-04,16:42,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-1392,2026-02-04,16:43,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR,Raining
TXN-1414,2026-02-04,16:44,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-1350,2026-02-04,16:47,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-1384,2026-02-04,16:55,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1365,2026-02-04,17:08,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash,Sunny
TXN-1356,2026-02-04,17:16,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1357,2026-02-04,17:27,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-1375,2026-02-04,17:40,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1417,2026-02-04,18:06,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Raining
TXN-1395,2026-02-04,18:23,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-1366,2026-02-04,18:28,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-1341,2026-02-04,18:31,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-1433,2026-02-04,18:34,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-1355,2026-02-04,18:56,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1349,2026-02-04,18:59,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1393,2026-02-04,19:14,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR,Raining
TXN-1351,2026-02-04,19:22,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1368,2026-02-04,19:22,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,Cash,Sunny
TXN-1381,2026-02-04,19:22,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1318,2026-02-04,19:23,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1335,2026-02-04,19:28,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-1322,2026-02-04,19:30,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1339,2026-02-04,19:31,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1363,2026-02-04,19:37,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-1415,2026-02-04,19:44,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Raining
TXN-1369,2026-02-04,19:49,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1358,2026-02-04,20:04,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1407,2026-02-04,20:07,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-1397,2026-02-04,20:15,Puncak Alam,Milk-based,Latte,2,11.0,22.0,Cash,Raining
TXN-1425,2026-02-04,20:20,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Raining
TXN-1331,2026-02-04,20:31,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-1437,2026-02-04,20:32,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-1326,2026-02-04,20:35,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1401,2026-02-04,20:36,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-1338,2026-02-04,20:40,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1429,2026-02-04,20:40,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-1347,2026-02-04,20:43,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1411,2026-02-04,20:48,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Raining
TXN-1403,2026-02-04,20:59,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-1352,2026-02-04,21:01,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-1321,2026-02-04,21:03,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-1337,2026-02-04,21:04,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-1389,2026-02-04,21:05,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-1348,2026-02-04,21:12,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-1320,2026-02-04,21:16,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1408,2026-02-04,21:28,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-1404,2026-02-04,21:32,Puncak Alam,Milk-based,Latte,2,11.0,22.0,Cash,Raining
TXN-1390,2026-02-04,21:33,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1398,2026-02-04,21:42,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-1333,2026-02-04,21:58,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-1525,2026-02-05,08:02,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-1542,2026-02-05,08:04,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-1490,2026-02-05,08:05,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-1535,2026-02-05,08:05,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-1459,2026-02-05,08:40,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Cloudy
TXN-1505,2026-02-05,08:44,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,Cash,Cloudy
TXN-1518,2026-02-05,08:52,Puncak Alam,Milk-based,Caramel Macchiato,3,13.0,39.0,Cash,Sunny
TXN-1557,2026-02-05,09:05,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1531,2026-02-05,09:07,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-1460,2026-02-05,09:12,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-1509,2026-02-05,09:13,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash,Sunny
TXN-1533,2026-02-05,09:26,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-1536,2026-02-05,09:29,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-1554,2026-02-05,09:29,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-1489,2026-02-05,09:32,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Cloudy
TXN-1465,2026-02-05,09:33,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-1487,2026-02-05,09:35,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Cloudy
TXN-1527,2026-02-05,09:41,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-1481,2026-02-05,09:55,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Cloudy
TXN-1445,2026-02-05,09:57,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Cloudy
TXN-1470,2026-02-05,10:03,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Cloudy
TXN-1523,2026-02-05,10:05,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-1472,2026-02-05,10:12,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Cloudy
TXN-1442,2026-02-05,10:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-1547,2026-02-05,10:32,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1486,2026-02-05,10:44,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Cloudy
TXN-1488,2026-02-05,10:44,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Cloudy
TXN-1537,2026-02-05,10:46,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-1530,2026-02-05,10:47,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-1469,2026-02-05,10:55,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Cloudy
TXN-1499,2026-02-05,11:01,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Cloudy
TXN-1513,2026-02-05,11:21,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1480,2026-02-05,11:27,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Cloudy
TXN-1484,2026-02-05,11:32,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-1532,2026-02-05,11:45,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-1457,2026-02-05,11:51,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-1540,2026-02-05,12:02,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-1546,2026-02-05,12:13,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-1556,2026-02-05,12:36,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-1504,2026-02-05,12:52,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Cloudy
TXN-1453,2026-02-05,12:53,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Cloudy
TXN-1491,2026-02-05,12:58,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-1502,2026-02-05,13:00,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Cloudy
TXN-1524,2026-02-05,13:08,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-1452,2026-02-05,13:15,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Cloudy
