Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method
TXN-1297,3/2/2026,19:10,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-1259,3/2/2026,19:19,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1295,3/2/2026,19:21,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-1226,3/2/2026,19:23,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1214,3/2/2026,19:28,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1208,3/2/2026,19:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1311,3/2/2026,19:43,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,4,14,56,QR
TXN-1269,3/2/2026,19:49,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1281,3/2/2026,19:50,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1285,3/2/2026,20:00,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1224,3/2/2026,20:05,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1207,3/2/2026,20:15,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1273,3/2/2026,20:15,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1284,3/2/2026,20:17,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1215,3/2/2026,20:18,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1277,3/2/2026,20:18,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-1299,3/2/2026,20:21,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-1265,3/2/2026,20:31,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-1302,3/2/2026,20:33,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-1272,3/2/2026,20:55,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1298,3/2/2026,21:02,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-1306,3/2/2026,21:09,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-1241,3/2/2026,21:11,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1217,3/2/2026,21:21,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1212,3/2/2026,21:30,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1251,3/2/2026,21:48,Putrajaya,Milk-based,Mocha,3,12,36,QR
TXN-1400,4/2/2026,8:07,Puncak Alam,Espresso-based,Espresso,2,7,14,Cash
TXN-1436,4/2/2026,8:10,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-1382,4/2/2026,8:11,Putrajaya,Milk-based,Latte,2,11,22,Cash
TXN-1439,4/2/2026,8:20,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1440,4/2/2026,8:30,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1432,4/2/2026,8:57,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-1346,4/2/2026,8:58,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1410,4/2/2026,8:59,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-1399,4/2/2026,9:19,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-1385,4/2/2026,9:25,Putrajaya,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-1330,4/2/2026,9:29,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1418,4/2/2026,9:29,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-1406,4/2/2026,9:30,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-1360,4/2/2026,10:06,Putrajaya,Milk-based,Cappuccino,3,11,33,Cash
TXN-1383,4/2/2026,10:06,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-1364,4/2/2026,10:12,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1314,4/2/2026,10:21,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1373,4/2/2026,10:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1430,4/2/2026,10:29,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1386,4/2/2026,10:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1428,4/2/2026,10:35,Puncak Alam,Milk-based,Cappuccino,3,11,33,Cash
TXN-1370,4/2/2026,10:44,Putrajaya,Milk-based,Latte,3,11,33,Cash
TXN-1334,4/2/2026,10:47,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-1427,4/2/2026,10:53,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1317,4/2/2026,10:58,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1416,4/2/2026,11:02,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1435,4/2/2026,11:05,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-1424,4/2/2026,11:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1374,4/2/2026,11:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1438,4/2/2026,11:32,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1361,4/2/2026,12:07,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-1340,4/2/2026,12:17,Putrajaya,Espresso-based,Americano,2,9,18,Cash
TXN-1412,4/2/2026,12:17,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-1419,4/2/2026,12:23,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1353,4/2/2026,12:25,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1420,4/2/2026,12:26,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1362,4/2/2026,12:31,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-1328,4/2/2026,12:33,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-1405,4/2/2026,12:34,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1409,4/2/2026,13:08,Puncak Alam,Espresso-based,Espresso,4,7,28,QR
TXN-1371,4/2/2026,13:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1421,4/2/2026,13:14,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1434,4/2/2026,13:19,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1426,4/2/2026,13:25,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1316,4/2/2026,13:43,Putrajaya,Milk-based,Latte,3,11,33,QR
TXN-1377,4/2/2026,13:46,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1422,4/2/2026,13:51,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-1313,4/2/2026,13:58,Putrajaya,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-1413,4/2/2026,14:09,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1325,4/2/2026,14:21,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-1345,4/2/2026,14:27,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1323,4/2/2026,14:28,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-1344,4/2/2026,14:37,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1396,4/2/2026,14:40,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-1342,4/2/2026,14:50,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1329,4/2/2026,14:57,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1315,4/2/2026,15:04,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1378,4/2/2026,15:16,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1402,4/2/2026,15:17,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-1379,4/2/2026,15:19,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1359,4/2/2026,15:28,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1354,4/2/2026,15:30,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1332,4/2/2026,15:35,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-1319,4/2/2026,15:40,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1343,4/2/2026,15:47,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-1388,4/2/2026,15:57,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-1391,4/2/2026,16:05,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1372,4/2/2026,16:09,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-1367,4/2/2026,16:13,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1387,4/2/2026,16:13,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1423,4/2/2026,16:14,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-1327,4/2/2026,16:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1376,4/2/2026,16:20,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1431,4/2/2026,16:25,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-1394,4/2/2026,16:29,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1324,4/2/2026,16:30,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-1336,4/2/2026,16:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1380,4/2/2026,16:42,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-1392,4/2/2026,16:43,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-1414,4/2/2026,16:44,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-1350,4/2/2026,16:47,Putrajaya,Milk-based,Mocha,2,12,24,Cash
TXN-1384,4/2/2026,16:55,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1365,4/2/2026,17:08,Putrajaya,Milk-based,Latte,2,11,22,Cash
TXN-1356,4/2/2026,17:16,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1357,4/2/2026,17:27,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-1375,4/2/2026,17:40,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1417,4/2/2026,18:06,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-1395,4/2/2026,18:23,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1366,4/2/2026,18:28,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-1341,4/2/2026,18:31,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-1433,4/2/2026,18:34,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1355,4/2/2026,18:56,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1349,4/2/2026,18:59,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1393,4/2/2026,19:14,Puncak Alam,Espresso-based,Americano,3,9,27,QR
TXN-1351,4/2/2026,19:22,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1368,4/2/2026,19:22,Putrajaya,Milk-based,Cappuccino,2,11,22,Cash
TXN-1381,4/2/2026,19:22,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-1318,4/2/2026,19:23,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1335,4/2/2026,19:28,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-1322,4/2/2026,19:30,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1339,4/2/2026,19:31,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1363,4/2/2026,19:37,Putrajaya,Espresso-based,Americano,2,9,18,Cash
TXN-1415,4/2/2026,19:44,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-1369,4/2/2026,19:49,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1358,4/2/2026,20:04,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1407,4/2/2026,20:07,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-1397,4/2/2026,20:15,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-1425,4/2/2026,20:20,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-1331,4/2/2026,20:31,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-1437,4/2/2026,20:32,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1326,4/2/2026,20:35,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1401,4/2/2026,20:36,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-1338,4/2/2026,20:40,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1429,4/2/2026,20:40,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1347,4/2/2026,20:43,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1411,4/2/2026,20:48,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-1403,4/2/2026,20:59,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1352,4/2/2026,21:01,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-1321,4/2/2026,21:03,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-1337,4/2/2026,21:04,Putrajaya,Espresso-based,Americano,2,9,18,QR
TXN-1389,4/2/2026,21:05,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1348,4/2/2026,21:12,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-1320,4/2/2026,21:16,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1408,4/2/2026,21:28,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1404,4/2/2026,21:32,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-1390,4/2/2026,21:33,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1398,4/2/2026,21:42,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-1333,4/2/2026,21:58,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-1525,5/2/2026,8:02,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-1542,5/2/2026,8:04,Puncak Alam,Milk-based,Mocha,3,12,36,QR
TXN-1490,5/2/2026,8:05,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1535,5/2/2026,8:05,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1459,5/2/2026,8:40,Putrajaya,Espresso-based,Americano,2,9,18,QR
TXN-1505,5/2/2026,8:44,Putrajaya,Milk-based,Cappuccino,3,11,33,Cash
TXN-1518,5/2/2026,8:52,Puncak Alam,Milk-based,Caramel Macchiato,3,13,39,Cash
TXN-1557,5/2/2026,9:05,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1531,5/2/2026,9:07,Puncak Alam,Espresso-based,Espresso,3,7,21,QR
TXN-1460,5/2/2026,9:12,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1509,5/2/2026,9:13,Puncak Alam,Milk-based,Cappuccino,2,11,22,Cash
TXN-1533,5/2/2026,9:26,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1536,5/2/2026,9:29,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-1554,5/2/2026,9:29,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-1489,5/2/2026,9:32,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1465,5/2/2026,9:33,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1487,5/2/2026,9:35,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1527,5/2/2026,9:41,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1481,5/2/2026,9:55,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1445,5/2/2026,9:57,Putrajaya,Milk-based,Mocha,3,12,36,QR
TXN-1470,5/2/2026,10:03,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1523,5/2/2026,10:05,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-1472,5/2/2026,10:12,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1442,5/2/2026,10:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1547,5/2/2026,10:32,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1486,5/2/2026,10:44,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1488,5/2/2026,10:44,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1537,5/2/2026,10:46,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-1530,5/2/2026,10:47,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-1469,5/2/2026,10:55,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-1499,5/2/2026,11:01,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1513,5/2/2026,11:21,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1480,5/2/2026,11:27,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1484,5/2/2026,11:32,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1532,5/2/2026,11:45,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1457,5/2/2026,11:51,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1540,5/2/2026,12:02,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1546,5/2/2026,12:13,Puncak Alam,Espresso-based,Americano,2,9,18,Cash
TXN-1556,5/2/2026,12:36,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1504,5/2/2026,12:52,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1453,5/2/2026,12:53,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1491,5/2/2026,12:58,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1502,5/2/2026,13:00,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-1524,5/2/2026,13:08,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-1452,5/2/2026,13:15,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1466,5/2/2026,13:16,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-1478,5/2/2026,13:21,Putrajaya,Milk-based,Mocha,2,12,24,Cash
TXN-1543,5/2/2026,13:25,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1514,5/2/2026,13:27,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-1516,5/2/2026,13:27,Puncak Alam,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-1495,5/2/2026,13:34,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1526,5/2/2026,13:37,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1515,5/2/2026,13:39,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-1461,5/2/2026,13:49,Putrajaya,Milk-based,Latte,3,11,33,Cash
TXN-1451,5/2/2026,13:57,Putrajaya,Espresso-based,Americano,3,9,27,QR
TXN-1510,5/2/2026,14:14,Puncak Alam,Milk-based,Caramel Macchiato,3,13,39,Cash
TXN-1455,5/2/2026,14:37,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1477,5/2/2026,14:48,Putrajaya,Milk-based,Mocha,3,12,36,QR
TXN-1529,5/2/2026,14:52,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1447,5/2/2026,15:01,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-1474,5/2/2026,15:15,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1534,5/2/2026,15:17,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-1545,5/2/2026,15:24,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-1482,5/2/2026,15:34,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1496,5/2/2026,15:58,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1471,5/2/2026,16:00,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1492,5/2/2026,16:07,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-1494,5/2/2026,16:08,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-1538,5/2/2026,16:11,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-1507,5/2/2026,16:21,Puncak Alam,Espresso-based,Espresso,2,7,14,Cash
TXN-1520,5/2/2026,16:25,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-1550,5/2/2026,16:27,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-1517,5/2/2026,16:31,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1551,5/2/2026,16:32,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1476,5/2/2026,16:34,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-1468,5/2/2026,16:36,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-1519,5/2/2026,16:59,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1552,5/2/2026,17:00,Puncak Alam,Espresso-based,Espresso,2,7,14,Cash
TXN-1485,5/2/2026,17:17,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1497,5/2/2026,17:25,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-1464,5/2/2026,17:37,Putrajaya,Espresso-based,Americano,3,9,27,Cash
TXN-1549,5/2/2026,17:40,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-1446,5/2/2026,18:02,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1508,5/2/2026,18:06,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1548,5/2/2026,18:42,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1493,5/2/2026,18:50,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-1512,5/2/2026,18:54,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1454,5/2/2026,18:58,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1506,5/2/2026,19:26,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-1475,5/2/2026,19:33,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-1521,5/2/2026,19:33,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1503,5/2/2026,19:40,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1498,5/2/2026,19:43,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-1456,5/2/2026,19:55,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1500,5/2/2026,19:55,Putrajaya,Espresso-based,Espresso,4,7,28,QR
TXN-1473,5/2/2026,20:00,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-1501,5/2/2026,20:04,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-1462,5/2/2026,20:05,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1544,5/2/2026,20:13,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-1449,5/2/2026,20:22,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1541,5/2/2026,20:28,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-1511,5/2/2026,20:30,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-1448,5/2/2026,20:31,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1555,5/2/2026,20:36,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1479,5/2/2026,20:40,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-1444,5/2/2026,20:43,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1522,5/2/2026,20:46,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-1463,5/2/2026,20:48,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-1441,5/2/2026,20:51,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1458,5/2/2026,20:51,Putrajaya,Espresso-based,Americano,2,9,18,QR
TXN-1553,5/2/2026,20:57,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1450,5/2/2026,21:21,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-1528,5/2/2026,21:27,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1443,5/2/2026,21:28,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1467,5/2/2026,21:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-1483,5/2/2026,21:36,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-1539,5/2/2026,21:36,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-1617,6/2/2026,8:00,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1564,6/2/2026,8:03,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-1621,6/2/2026,8:09,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-1580,6/2/2026,8:10,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-1619,6/2/2026,8:25,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-1650,6/2/2026,8:31,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-1643,6/2/2026,8:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1596,6/2/2026,8:39,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-1582,6/2/2026,8:42,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-1659,6/2/2026,8:42,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-1585,6/2/2026,8:43,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-1656,6/2/2026,8:46,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-1586,6/2/2026,8:58,Putrajaya,Milk-based,Caramel Macchiato,4,13,52,Cash
TXN-1587,6/2/2026,9:01,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-1647,6/2/2026,9:09,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-1594,6/2/2026,9:38,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-1581,6/2/2026,9:40,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-1616,6/2/2026,9:47,Puncak Alam,Milk-based,Cappuccino,4,11,44,QR
TXN-1652,6/2/2026,9:55,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
